batch_time_id,provider,time_to_execute,output
2024-01-31 02:09:18,chainstack,0.2133951187133789,b''
2024-01-31 02:09:18,alchemy,0.2585906982421875,b''
2024-01-31 02:09:18,ankr,0.14063429832458496,b''
2024-01-31 02:09:18,quicknode,0.1755518913269043,b''
2024-01-31 02:09:18,infura,0.13941383361816406,b''
2024-01-31 02:09:18,getblock,0.40515732765197754,b''
2024-01-31 02:09:19,chainstack,0.2002277374267578,b''
2024-01-31 02:09:19,alchemy,0.2780892848968506,b''
2024-01-31 02:09:19,ankr,0.15349531173706055,b''
2024-01-31 02:09:19,quicknode,0.18905878067016602,b''
2024-01-31 02:09:19,infura,0.15277385711669922,b''
2024-01-31 02:09:19,getblock,0.41634654998779297,b''
2024-01-31 02:09:21,chainstack,0.3627345561981201,b''
2024-01-31 02:09:21,alchemy,0.24146556854248047,b''
2024-01-31 02:09:21,ankr,0.2060253620147705,b''
2024-01-31 02:09:21,quicknode,0.16719555854797363,b''
2024-01-31 02:09:21,infura,0.15560674667358398,b''
2024-01-31 02:09:21,getblock,0.40703845024108887,b''
2024-01-31 02:09:22,chainstack,0.194732666015625,b''
2024-01-31 02:09:22,alchemy,0.4777536392211914,b''
2024-01-31 02:09:22,ankr,0.16858983039855957,b''
2024-01-31 02:09:22,quicknode,0.16841936111450195,b''
2024-01-31 02:09:22,infura,0.1539759635925293,b''
2024-01-31 02:09:22,getblock,0.4475252628326416,b''
2024-01-31 02:09:24,chainstack,0.33510375022888184,b''
2024-01-31 02:09:24,alchemy,0.24735403060913086,b''
2024-01-31 02:09:24,ankr,0.19824433326721191,b''
2024-01-31 02:09:24,quicknode,0.17528629302978516,b''
2024-01-31 02:09:24,infura,0.15862536430358887,b''
2024-01-31 02:09:24,getblock,0.4157898426055908,b''
2024-01-31 02:09:25,chainstack,0.2025456428527832,b''
2024-01-31 02:09:25,alchemy,0.26685023307800293,b''
2024-01-31 02:09:25,ankr,0.14656305313110352,b''
2024-01-31 02:09:25,quicknode,0.1736125946044922,b''
2024-01-31 02:09:25,infura,0.15498590469360352,b''
2024-01-31 02:09:25,getblock,0.432941198348999,b''
2024-01-31 02:09:26,chainstack,0.19860219955444336,b''
2024-01-31 02:09:26,alchemy,0.21923542022705078,b''
2024-01-31 02:09:26,ankr,0.15497040748596191,b''
2024-01-31 02:09:26,quicknode,0.1686718463897705,b''
2024-01-31 02:09:26,infura,0.13787484169006348,b''
2024-01-31 02:09:26,getblock,0.44886326789855957,b''
2024-01-31 02:09:28,chainstack,0.34715747833251953,b''
2024-01-31 02:09:28,alchemy,0.30028653144836426,b''
2024-01-31 02:09:28,ankr,0.18246841430664062,b''
2024-01-31 02:09:28,quicknode,0.17556214332580566,b''
2024-01-31 02:09:28,infura,0.14484763145446777,b''
2024-01-31 02:09:28,getblock,0.4412534236907959,b''
2024-01-31 02:09:29,chainstack,0.35230588912963867,b''
2024-01-31 02:09:29,alchemy,0.25734615325927734,b''
2024-01-31 02:09:29,ankr,0.1532912254333496,b''
2024-01-31 02:09:29,quicknode,0.17980575561523438,b''
2024-01-31 02:09:29,infura,0.1446981430053711,b''
2024-01-31 02:09:29,getblock,0.4046206474304199,b''
2024-01-31 02:09:31,chainstack,0.19739246368408203,b''
2024-01-31 02:09:31,alchemy,0.2584102153778076,b''
2024-01-31 02:09:31,ankr,0.16283512115478516,b''
2024-01-31 02:09:31,quicknode,0.17668581008911133,b''
2024-01-31 02:09:31,infura,0.14664602279663086,b''
2024-01-31 02:09:31,getblock,0.4110126495361328,b''
2024-01-31 02:09:32,chainstack,0.21219110488891602,b''
2024-01-31 02:09:32,alchemy,0.239837646484375,b''
2024-01-31 02:09:32,ankr,0.19806456565856934,b''
2024-01-31 02:09:32,quicknode,0.1889646053314209,b''
2024-01-31 02:09:32,infura,0.15906739234924316,b''
2024-01-31 02:09:32,getblock,0.44040846824645996,b''
2024-01-31 02:09:34,chainstack,0.2137432098388672,b''
2024-01-31 02:09:34,alchemy,0.24135541915893555,b''
2024-01-31 02:09:34,ankr,0.17715764045715332,b''
2024-01-31 02:09:34,quicknode,0.18015360832214355,b''
2024-01-31 02:09:34,infura,0.15682315826416016,b''
2024-01-31 02:09:34,getblock,0.4198176860809326,b''
2024-01-31 02:09:35,chainstack,0.36142587661743164,b''
2024-01-31 02:09:35,alchemy,0.27544116973876953,b''
2024-01-31 02:09:35,ankr,0.1591341495513916,b''
2024-01-31 02:09:35,quicknode,0.17521381378173828,b''
2024-01-31 02:09:35,infura,0.15007925033569336,b''
2024-01-31 02:09:35,getblock,0.4497640132904053,b''
2024-01-31 02:09:37,chainstack,0.21593737602233887,b''
2024-01-31 02:09:37,alchemy,0.4716353416442871,b''
2024-01-31 02:09:37,ankr,0.23433947563171387,b''
2024-01-31 02:09:37,quicknode,0.1755836009979248,b''
2024-01-31 02:09:37,infura,0.15727686882019043,b''
2024-01-31 02:09:37,getblock,0.4505434036254883,b''
2024-01-31 02:09:38,chainstack,0.20783352851867676,b''
2024-01-31 02:09:38,alchemy,0.2741851806640625,b''
2024-01-31 02:09:38,ankr,0.27818942070007324,b''
2024-01-31 02:09:38,quicknode,0.17653799057006836,b''
2024-01-31 02:09:38,infura,0.1535201072692871,b''
2024-01-31 02:09:38,getblock,0.44102954864501953,b''
2024-01-31 02:09:40,chainstack,0.2028181552886963,b''
2024-01-31 02:09:40,alchemy,0.23897385597229004,b''
2024-01-31 02:09:40,ankr,0.20313334465026855,b''
2024-01-31 02:09:40,quicknode,0.17217493057250977,b''
2024-01-31 02:09:40,infura,0.15813112258911133,b''
2024-01-31 02:09:40,getblock,0.4382493495941162,b''
2024-01-31 02:09:41,chainstack,0.1947479248046875,b''
2024-01-31 02:09:41,alchemy,0.2547140121459961,b''
2024-01-31 02:09:41,ankr,0.19248294830322266,b''
2024-01-31 02:09:41,quicknode,0.17437100410461426,b''
2024-01-31 02:09:41,infura,0.1588752269744873,b''
2024-01-31 02:09:41,getblock,0.4545602798461914,b''
2024-01-31 02:09:42,chainstack,0.33826351165771484,b''
2024-01-31 02:09:42,alchemy,0.2588179111480713,b''
2024-01-31 02:09:42,ankr,0.3149709701538086,b''
2024-01-31 02:09:42,quicknode,0.17082881927490234,b''
2024-01-31 02:09:42,infura,0.16741132736206055,b''
2024-01-31 02:09:42,getblock,0.4300386905670166,b''
2024-01-31 02:09:44,chainstack,0.20673513412475586,b''
2024-01-31 02:09:44,alchemy,0.2524120807647705,b''
2024-01-31 02:09:44,ankr,0.19051456451416016,b''
2024-01-31 02:09:44,quicknode,0.1748502254486084,b''
2024-01-31 02:09:44,infura,0.15582942962646484,b''
2024-01-31 02:09:44,getblock,0.46617794036865234,b''
2024-01-31 02:09:45,chainstack,0.3444981575012207,b''
2024-01-31 02:09:45,alchemy,0.25463271141052246,b''
2024-01-31 02:09:45,ankr,0.19173693656921387,b''
2024-01-31 02:09:45,quicknode,0.17636513710021973,b''
2024-01-31 02:09:45,infura,0.21445918083190918,b''
2024-01-31 02:09:45,getblock,0.4546220302581787,b''
2024-01-31 02:09:47,chainstack,0.20249438285827637,b''
2024-01-31 02:09:47,alchemy,0.25948596000671387,b''
2024-01-31 02:09:47,ankr,0.15144753456115723,b''
2024-01-31 02:09:47,quicknode,0.16694879531860352,b''
2024-01-31 02:09:47,infura,0.13848018646240234,b''
2024-01-31 02:09:47,getblock,0.4317653179168701,b''
2024-01-31 02:09:48,chainstack,0.20847868919372559,b''
2024-01-31 02:09:48,alchemy,0.24614882469177246,b''
2024-01-31 02:09:48,ankr,0.13423466682434082,b''
2024-01-31 02:09:48,quicknode,0.1732635498046875,b''
2024-01-31 02:09:48,infura,0.22733521461486816,b''
2024-01-31 02:09:48,getblock,0.4257049560546875,b''
2024-01-31 02:09:50,chainstack,0.2099909782409668,b''
2024-01-31 02:09:50,alchemy,0.260955810546875,b''
2024-01-31 02:09:50,ankr,0.19670629501342773,b''
2024-01-31 02:09:50,quicknode,0.17244291305541992,b''
2024-01-31 02:09:50,infura,0.15309762954711914,b''
2024-01-31 02:09:50,getblock,0.4444103240966797,b''
2024-01-31 02:09:51,chainstack,0.21658682823181152,b''
2024-01-31 02:09:51,alchemy,0.2514917850494385,b''
2024-01-31 02:09:51,ankr,0.18648171424865723,b''
2024-01-31 02:09:51,quicknode,0.1749255657196045,b''
2024-01-31 02:09:51,infura,0.21328139305114746,b''
2024-01-31 02:09:51,getblock,0.4680821895599365,b''
2024-01-31 02:09:53,chainstack,0.19207048416137695,b''
2024-01-31 02:09:53,alchemy,0.2442030906677246,b''
2024-01-31 02:09:53,ankr,0.14963245391845703,b''
2024-01-31 02:09:53,quicknode,0.17368626594543457,b''
2024-01-31 02:09:53,infura,0.13916015625,b''
2024-01-31 02:09:53,getblock,0.444957971572876,b''
2024-01-31 02:09:54,chainstack,0.1934220790863037,b''
2024-01-31 02:09:54,alchemy,0.23101210594177246,b''
2024-01-31 02:09:54,ankr,0.164048433303833,b''
2024-01-31 02:09:54,quicknode,0.18468523025512695,b''
2024-01-31 02:09:54,infura,0.15411734580993652,b''
2024-01-31 02:09:54,getblock,0.45268678665161133,b''
2024-01-31 02:09:56,chainstack,0.20441389083862305,b''
2024-01-31 02:09:56,alchemy,0.22102665901184082,b''
2024-01-31 02:09:56,ankr,0.15280985832214355,b''
2024-01-31 02:09:56,quicknode,0.1713247299194336,b''
2024-01-31 02:09:56,infura,0.15758562088012695,b''
2024-01-31 02:09:56,getblock,0.4589653015136719,b''
2024-01-31 02:09:57,chainstack,0.2042863368988037,b''
2024-01-31 02:09:57,alchemy,0.2540428638458252,b''
2024-01-31 02:09:57,ankr,0.15987133979797363,b''
2024-01-31 02:09:57,quicknode,0.17351913452148438,b''
2024-01-31 02:09:57,infura,0.15537285804748535,b''
2024-01-31 02:09:57,getblock,0.4186241626739502,b''
2024-01-31 02:09:59,chainstack,0.1904911994934082,b''
2024-01-31 02:09:59,alchemy,0.27655601501464844,b''
2024-01-31 02:09:59,ankr,0.15318560600280762,b''
2024-01-31 02:09:59,quicknode,0.1750195026397705,b''
2024-01-31 02:09:59,infura,0.15538573265075684,b''
2024-01-31 02:09:59,getblock,0.43178272247314453,b''
2024-01-31 02:10:00,chainstack,0.19549107551574707,b''
2024-01-31 02:10:00,alchemy,0.2397475242614746,b''
2024-01-31 02:10:00,ankr,0.1469438076019287,b''
2024-01-31 02:10:00,quicknode,0.17089629173278809,b''
2024-01-31 02:10:00,infura,0.15633678436279297,b''
2024-01-31 02:10:00,getblock,0.4437835216522217,b''
2024-01-31 02:10:01,chainstack,0.20170974731445312,b''
2024-01-31 02:10:01,alchemy,0.26101160049438477,b''
2024-01-31 02:10:01,ankr,0.2783482074737549,b''
2024-01-31 02:10:01,quicknode,0.1700422763824463,b''
2024-01-31 02:10:01,infura,0.15747714042663574,b''
2024-01-31 02:10:01,getblock,0.44580745697021484,b''
2024-01-31 02:10:03,chainstack,0.2207012176513672,b''
2024-01-31 02:10:03,alchemy,0.25780487060546875,b''
2024-01-31 02:10:03,ankr,0.2018730640411377,b''
2024-01-31 02:10:03,quicknode,0.17740106582641602,b''
2024-01-31 02:10:03,infura,0.20419597625732422,b''
2024-01-31 02:10:03,getblock,0.4294435977935791,b''
2024-01-31 02:10:04,chainstack,0.2326970100402832,b''
2024-01-31 02:10:04,alchemy,0.2583632469177246,b''
2024-01-31 02:10:04,ankr,0.16223788261413574,b''
2024-01-31 02:10:04,quicknode,0.1801750659942627,b''
2024-01-31 02:10:04,infura,0.14774155616760254,b''
2024-01-31 02:10:04,getblock,0.4248538017272949,b''
2024-01-31 02:10:06,chainstack,0.39087367057800293,b''
2024-01-31 02:10:06,alchemy,0.26662206649780273,b''
2024-01-31 02:10:06,ankr,0.13075900077819824,b''
2024-01-31 02:10:06,quicknode,0.17769765853881836,b''
2024-01-31 02:10:06,infura,0.14518165588378906,b''
2024-01-31 02:10:06,getblock,0.4465909004211426,b''
2024-01-31 02:10:07,chainstack,0.1926555633544922,b''
2024-01-31 02:10:07,alchemy,0.2253103256225586,b''
2024-01-31 02:10:07,ankr,0.20560789108276367,b''
2024-01-31 02:10:07,quicknode,0.17190790176391602,b''
2024-01-31 02:10:07,infura,0.14136219024658203,b''
2024-01-31 02:10:07,getblock,0.4120934009552002,b''
2024-01-31 02:10:09,chainstack,0.2079308032989502,b''
2024-01-31 02:10:09,alchemy,0.2499854564666748,b''
2024-01-31 02:10:09,ankr,0.20470643043518066,b''
2024-01-31 02:10:09,quicknode,0.17357563972473145,b''
2024-01-31 02:10:09,infura,0.16124653816223145,b''
2024-01-31 02:10:09,getblock,0.4504261016845703,b''
2024-01-31 02:10:10,chainstack,0.2199232578277588,b''
2024-01-31 02:10:10,alchemy,0.2557048797607422,b''
2024-01-31 02:10:10,ankr,0.17684721946716309,b''
2024-01-31 02:10:10,quicknode,0.17449140548706055,b''
2024-01-31 02:10:10,infura,0.21866297721862793,b''
2024-01-31 02:10:10,getblock,0.44655776023864746,b''
